device_id,device_type,manufacturer_class,model_family,measurement_domain,sampling_profile,reliability_class,facility_id,patient_assignment_type,active,assigned_patient_id
WRB-00550,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0550
DEV-00551,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0551
WRB-00551,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0551
DEV-00552,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0552
WRB-00552,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0552
DEV-00553,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0553
WRB-00553,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0553
DEV-00554,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0554
WRB-00554,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0554
DEV-00555,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0555
WRB-00555,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0555
DEV-00556,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0556
WRB-00556,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0556
DEV-00557,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0557
WRB-00557,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0557
DEV-00558,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0558
WRB-00558,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0558
DEV-00559,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0559
WRB-00559,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0559
DEV-00560,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0560
WRB-00560,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0560
DEV-00561,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0561
WRB-00561,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0561
DEV-00562,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0562
WRB-00562,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0562
DEV-00563,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0563
WRB-00563,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0563
DEV-00564,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0564
WRB-00564,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0564
DEV-00565,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0565
WRB-00565,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0565
DEV-00566,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0566
WRB-00566,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0566
DEV-00567,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0567
WRB-00567,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0567
DEV-00568,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0568
WRB-00568,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0568
DEV-00569,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0569
WRB-00569,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0569
DEV-00570,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0570
WRB-00570,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0570
DEV-00571,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0571
WRB-00571,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0571
DEV-00572,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0572
WRB-00572,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0572
DEV-00573,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0573
WRB-00573,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0573
DEV-00574,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0574
WRB-00574,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0574
DEV-00575,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0575
WRB-00575,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0575
DEV-00576,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0576
WRB-00576,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0576
DEV-00577,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0577
WRB-00577,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0577
DEV-00578,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0578
WRB-00578,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0578
DEV-00579,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0579
WRB-00579,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0579
DEV-00580,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0580
WRB-00580,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0580
DEV-00581,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0581
WRB-00581,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0581
DEV-00582,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0582
WRB-00582,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0582
DEV-00583,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0583
WRB-00583,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0583
DEV-00584,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0584
WRB-00584,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0584
DEV-00585,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0585
WRB-00585,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0585
DEV-00586,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0586
WRB-00586,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0586
DEV-00587,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0587
WRB-00587,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0587
DEV-00588,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0588
WRB-00588,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0588
DEV-00589,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0589
WRB-00589,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0589
DEV-00590,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0590
WRB-00590,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0590
DEV-00591,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0591
WRB-00591,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0591
DEV-00592,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0592
WRB-00592,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0592
DEV-00593,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0593
WRB-00593,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0593
DEV-00594,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0594
WRB-00594,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0594
DEV-00595,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0595
WRB-00595,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0595
DEV-00596,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0596
WRB-00596,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0596
DEV-00597,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0597
WRB-00597,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0597
DEV-00598,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0598
WRB-00598,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0598
DEV-00599,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0599
WRB-00599,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0599
DEV-00600,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0600
WRB-00600,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0600
DEV-00601,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0601
WRB-00601,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0601
DEV-00602,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0602
WRB-00602,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0602
DEV-00603,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0603
WRB-00603,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0603
DEV-00604,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0604
WRB-00604,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0604
DEV-00605,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0605
WRB-00605,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0605
DEV-00606,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0606
WRB-00606,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0606
DEV-00607,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0607
WRB-00607,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0607
DEV-00608,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0608
WRB-00608,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0608
DEV-00609,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0609
WRB-00609,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0609
DEV-00610,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0610
WRB-00610,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0610
DEV-00611,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0611
WRB-00611,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0611
DEV-00612,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0612
WRB-00612,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0612
DEV-00613,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0613
WRB-00613,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0613
DEV-00614,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0614
WRB-00614,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0614
DEV-00615,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0615
WRB-00615,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0615
DEV-00616,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0616
WRB-00616,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0616
DEV-00617,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0617
WRB-00617,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0617
DEV-00618,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0618
WRB-00618,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0618
DEV-00619,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0619
WRB-00619,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0619
DEV-00620,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0620
WRB-00620,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0620
DEV-00621,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0621
WRB-00621,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0621
DEV-00622,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0622
WRB-00622,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0622
DEV-00623,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0623
WRB-00623,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0623
DEV-00624,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0624
WRB-00624,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0624
DEV-00625,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0625
WRB-00625,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0625
DEV-00626,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0626
WRB-00626,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0626
DEV-00627,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0627
WRB-00627,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0627
DEV-00628,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0628
WRB-00628,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0628
DEV-00629,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0629
WRB-00629,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0629
DEV-00630,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0630
WRB-00630,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0630
